Date,High,Low,avg
2017-08-03,226.28610915699733,222.13611926265742,224.21111420982737
2017-08-04,224.17557578461964,219.53116149584378,221.8533686402317
2017-08-05,256.90780215487206,236.7182383302515,246.81302024256178
2017-08-06,266.8189506898707,256.38057767573036,261.5997641828005
2017-08-07,271.1221236567306,264.2214194644193,267.67177156057494
2017-08-08,303.4433150900861,281.0485243974798,292.24591974378296
2017-08-09,302.9447139873048,286.45082417714286,294.69776908222383
2017-08-10,306.6354165158049,298.5142781931379,302.5748473544714
2017-08-11,311.2193071055416,298.84433889188074,305.03182299871116
2017-08-12,314.66281662365725,299.1179600254362,306.89038832454673
2017-08-13,299.0655457097077,290.848669349153,294.95710752943035
2017-08-14,300.1647151541375,294.7609160963324,297.46281562523495
2017-08-15,289.2163237203154,278.9121871546916,284.0642554375035
2017-08-16,301.4744099676517,287.754826930145,294.61461844889834
2017-08-17,307.2061974716635,300.4287328354786,303.81746515357105
2017-08-18,301.5365966702689,290.9711942852802,296.25389547777456
2017-08-19,293.81784147442664,288.4028530442186,291.1103472593226
2017-08-20,295.76206451730127,291.4757694310382,293.61891697416974
2017-08-21,331.8481859125378,313.0984568964451,322.47332140449146
2017-08-22,316.3881521941827,302.82167353520833,309.6049128646955
2017-08-23,321.5467314671818,316.9500171302,319.2483742986909
2017-08-24,325.1894751003543,320.10055331277255,322.6450142065634
2017-08-25,334.6923696132914,330.03689480576685,332.36463220952913
2017-08-26,331.36276142374913,331.34390524291746,331.3533333333333
2017-08-27,346.26709944264707,336.2898530539381,341.2784762482926
2017-08-28,347.1525669272461,340.151154629237,343.65186077824154
2017-08-29,373.3157532838984,360.2161447295142,366.7659490067063
2017-08-30,385.74808844755387,376.75273500325613,381.250411725405
2017-08-31,390.33758200831016,384.18195945046875,387.25977072938946
2017-09-01,394.9880565595273,385.7909750501932,390.38951580486025
2017-09-02,367.4036939431379,344.14869528624024,355.7761946146891
2017-09-03,358.05302874237566,342.28335884608373,350.1681937942297
2017-09-04,282.809258429323,266.8033621635857,274.80631029645434
2017-09-05,325.17049889273784,298.9268120555441,312.04865547414096
2017-09-06,337.35045996045096,326.0442509841679,331.6973554723094
2017-09-07,335.73884561241346,328.3140882580128,332.02646693521314
2017-09-08,322.686711154089,298.1816551509525,310.43418315252075
2017-09-09,306.044674645042,298.58672062920147,302.31569763712173
2017-09-10,301.6335280250058,287.2961628986604,294.4648454618331
2017-09-11,300.0730075811791,292.73408218107227,296.4035448811257
2017-09-12,307.95665575779344,285.44629020815773,296.7014729829756
2017-09-13,278.4224591970179,266.08552240024534,272.2539907986316
2017-09-14,254.22412991005126,229.14143413374802,241.68278202189964
2017-09-15,254.1269416052984,215.2545971559015,234.69076938059996
2017-09-16,260.24402487257527,249.6631671639242,254.95359601824973
2017-09-17,275.4085461915667,252.23954568575908,263.8240459386629
2017-09-18,296.8779654362124,288.1786800257766,292.5283227309945
2017-09-19,288.5190986417788,281.3572013667881,284.93815000428344
2017-09-20,289.5059494776339,281.5772602862534,285.54160488194367
2017-09-21,276.6408346750054,258.46459773282345,267.55271620391443
2017-09-22,265.87116249483546,257.3945193233463,261.6328409090909
2017-09-23,287.3675045696089,272.9657855138017,280.1666450417053
2017-09-24,288.18159720756006,280.5286555133402,284.35512636045013
2017-09-25,295.82279131764835,290.64477053131,293.23378092447916
2017-09-26,291.7106764552073,288.60159300917707,290.1561347321922
2017-09-27,307.9553040735464,296.00217100152855,301.9787375375375
2017-09-28,306.6049947873819,290.3369565733593,298.4709756803706
2017-09-29,294.28409265947835,285.6807579152344,289.98242528735636
2017-09-30,302.5743460593513,297.9523706723999,300.2633583658756
2017-10-01,301.4731108578307,297.6198644375507,299.5464876476907
2017-10-02,299.6886156743531,295.50199133768245,297.5953035060178
2017-10-03,294.38144874682496,288.94149999730405,291.6614743720645
2017-10-04,294.9190663558677,291.12665620143036,293.02286127864903
2017-10-05,295.5188357412567,289.9665905681221,292.7427131546894
2017-10-06,304.0863317121531,298.6669419451358,301.37663682864445
2017-10-07,311.7512595531945,307.2532424075898,309.50225098039215
2017-10-08,312.24111461741336,308.4167285847037,310.32892160105854
2017-10-09,301.73148360088965,290.9069471850771,296.3192153929834
2017-10-10,302.4470739979956,298.10462284004444,300.27584841902
2017-10-11,303.83110963245315,300.0780243853799,301.9545670089165
2017-10-12,306.01728750747657,301.9983811315768,304.0078343195267
2017-10-13,341.5548161101438,319.5040891294306,330.5294526197872
2017-10-14,343.81771829811964,337.937072979139,340.8773956386293
2017-10-15,339.4817017690838,325.2438346310948,332.3627682000893
2017-10-16,342.8363226771139,331.758273807299,337.29729824220647
2017-10-17,324.36897878367836,311.426823899826,317.8979013417522
2017-10-18,311.21357789311327,297.28245710573543,304.24801749942435
2017-10-19,310.4615940600941,306.48105507794384,308.471324569019
2017-10-20,307.8407818371317,301.645038296624,304.74291006687787
2017-10-21,301.03785540901555,294.1704196354421,297.6041375222288
2017-10-22,296.6613689714442,292.5694926648282,294.6154308181362
2017-10-23,297.57504665296193,278.48221965655597,288.02863315475895
2017-10-24,308.72214314231513,296.0819413773375,302.4020422598263
2017-10-25,298.4274264212722,294.65485272792824,296.5411395746002
2017-10-26,297.9828354578243,295.51776969720004,296.7503025775122
2017-10-27,297.14103132962066,294.2810170875115,295.7110242085661
2017-10-28,295.5229286070042,293.5547936844029,294.53886114570355
2017-10-29,308.444770636193,300.5009504081385,304.4728605221658
2017-10-30,307.99708059866475,305.1628144144586,306.57994750656167
2017-10-31,308.0850550665621,304.28457726847563,306.1848161675189
2017-11-01,299.5219246828313,286.02413571124583,292.77303019703857
2017-11-02,287.9683605978285,282.13800436567516,285.05318248175183
2017-11-03,303.07976857064943,293.4840367390851,298.2819026548673
2017-11-04,301.40238335398857,298.3351876997936,299.8687855268911
2017-11-05,297.84440850602095,294.245188145425,296.044798325723
2017-11-06,302.0456409519908,296.19271391165057,299.1191774318207
2017-11-07,296.69964538529234,289.16349735680546,292.9315713710489
2017-11-08,314.10702359428194,302.5726527363586,308.33983816532026
2017-11-09,326.36059846925207,316.7741111991403,321.5673548341962
2017-11-10,312.3547785211846,296.46863307089166,304.4117057960381
2017-11-11,316.36169326265764,304.8403275172463,310.60101038995197
2017-11-12,313.11381397107266,304.29720924734136,308.705511609207
2017-11-13,318.8337030462785,312.6490191838453,315.7413611150619
2017-11-14,334.98399171260604,326.7616313359321,330.8728115242691
2017-11-15,337.78573647467874,328.91470996964813,333.35022322216344
2017-11-16,331.7376760955695,325.5477777975055,328.6427269465375
2017-11-17,332.7708614855759,329.20308905936736,330.9869752724716
2017-11-18,344.4346207377921,333.3673319249298,338.90097633136094
2017-11-19,362.34821706985724,352.3383746632827,357.34329586657
2017-11-20,369.7566992127913,357.19987227746617,363.47828574512874
2017-11-21,369.0067386195138,360.3895362095321,364.69813741452293
2017-11-22,377.96130812246446,364.62601049296205,371.29365930771326
2017-11-23,419.77626302019223,394.6310160333916,407.2036395267919
2017-11-24,473.33808622261733,428.3506114128322,450.8443488177248
2017-11-25,472.6231247723741,460.8924648392309,466.7577948058025
2017-11-26,469.0781024209211,453.4938961929576,461.28599930693935
2017-11-27,480.3215719322224,470.9042347370684,475.6129033346454
2017-11-28,474.29123650944973,465.2846890287598,469.78796276910475
2017-11-29,477.14487120180706,473.8061244691887,475.4754978354979
